Points:0	Points:1	abs_DELTA_V0	DELTA_V0
8.45347	0.832569	0.00026942000000000003	0.00026942000000000003
8.36248	0.75703	4.9490000000000124e-05	4.9490000000000124e-05
8.27154	0.679105	0.00021806899999999988	0.00021806899999999988
8.18063	0.603409	0.000212278	0.000212278
8.08972	0.530232	0.000278629	0.000278629
7.99882	0.458834	0.000346795	0.000346795
7.90791	0.388485	0.000257731	0.000257731
7.817	0.319095	0.000249376	0.000249376
7.72613	0.252518	0.0002446215	0.0002446215
7.63529	0.190971	0.00022628458	0.00022628458
7.54449	0.136657	0.0002286618	0.0002286618
7.45372	0.0912583	0.00015680259999999998	0.00015680259999999998
7.36298	0.0550701	6.748480000000001e-05	6.748480000000001e-05
7.27225	0.0281636	3.630239e-05	3.630239e-05
7.18154	0.0106288	1.834681e-05	1.834681e-05
7.09081	0.00256985	8.19127e-06	8.19127e-06
6.99999	0.00202578	2.307103e-06	2.307103e-06
6.90909	0.00202579	1.3866350000000001e-06	1.3866350000000001e-06
6.81818	0.00202578	1.106983e-06	1.106983e-06
6.72727	0.00202578	8.61452e-07	8.61452e-07
6.63636	0.00202578	8.0769e-07	8.0769e-07
6.54545	0.00202579	6.69671e-07	6.69671e-07
6.45455	0.00202579	5.23918e-07	5.23918e-07
6.36364	0.00202579	4.36559e-07	4.36559e-07
6.27273	0.00202579	3.315748e-07	3.315748e-07
6.18182	0.00202579	2.881711e-07	2.881711e-07
6.09091	0.00202579	2.6715179999999997e-07	2.6715179999999997e-07
6.0	0.00202579	2.067692e-07	2.067692e-07
5.90909	0.00202579	9.2302e-08	9.2302e-08
5.81818	0.00202579	5.629800000000002e-08	5.629800000000002e-08
5.72727	0.00202579	4.846900000000001e-08	4.846900000000001e-08
5.63636	0.00202579	3.033999999999999e-08	-3.033999999999999e-08
5.54545	0.00202579	1.62944e-07	-1.62944e-07
5.45455	0.00202579	1.7362e-07	-1.7362e-07
5.36364	0.00202579	1.1898900000000001e-07	-1.1898900000000001e-07
5.27273	0.00202579	1.2986199999999998e-07	-1.2986199999999998e-07
5.18182	0.00202579	2.4571299999999997e-07	-2.4571299999999997e-07
5.09091	0.00202579	4.05681e-07	-4.05681e-07
5.0	0.00202579	2.3220099999999998e-07	-2.3220099999999998e-07
4.90909	0.00202579	2.0006800000000002e-07	-2.0006800000000002e-07
4.81818	0.00202579	3.00699e-07	-3.00699e-07
4.72727	0.00202579	2.8507900000000003e-07	-2.8507900000000003e-07
4.63636	0.00202579	4.46666e-07	-4.46666e-07
4.54545	0.00202579	5.83455e-07	-5.83455e-07
4.45455	0.00202579	6.52442e-07	-6.52442e-07
4.36364	0.00202579	6.68953e-07	-6.68953e-07
4.27273	0.00202579	7.13352e-07	-7.13352e-07
4.18182	0.00202579	7.744310000000001e-07	-7.744310000000001e-07
4.09091	0.00202579	7.666049999999999e-07	-7.666049999999999e-07
4.0	0.00202579	7.40006e-07	-7.40006e-07
3.90909	0.00202579	8.137351e-07	-8.137351e-07
3.81818	0.00202579	9.519209e-07	-9.519209e-07
3.72727	0.00202579	8.722452e-07	-8.722452e-07
3.63636	0.00202579	8.194242000000001e-07	-8.194242000000001e-07
3.54545	0.00202579	9.351918000000001e-07	-9.351918000000001e-07
3.45455	0.00202579	1.0827573e-06	-1.0827573e-06
3.36364	0.00202579	1.1393082999999999e-06	-1.1393082999999999e-06
3.27273	0.00202579	9.30003e-07	-9.30003e-07
3.18182	0.00202579	8.92062e-07	-8.92062e-07
3.09091	0.00202579	1.006992e-06	-1.006992e-06
3.0	0.00202579	1.00678e-06	-1.00678e-06
2.90909	0.00202579	1.05248e-06	-1.05248e-06
2.81818	0.00202579	1.004771e-06	-1.004771e-06
2.72727	0.00202579	7.51279e-07	-7.51279e-07
2.63636	0.00202579	6.57003e-07	-6.57003e-07
2.54545	0.00202579	5.9095e-07	-5.9095e-07
2.45455	0.00202579	2.6542200000000006e-07	-2.6542200000000006e-07
2.36364	0.00202579	2.365399999999998e-08	-2.365399999999998e-08
2.27273	0.00202579	2.3250500000000003e-07	2.3250500000000003e-07
2.18182	0.00202579	6.75584e-07	6.75584e-07
2.09091	0.00202579	1.1295819999999999e-06	1.1295819999999999e-06
2.0	0.00202579	1.7462100000000002e-06	1.7462100000000002e-06
1.90917	0.0022255	1.7395099999999999e-06	1.7395099999999999e-06
1.81843	0.00905681	1.18167e-05	1.18167e-05
1.72772	0.0253759	4.7836999999999996e-05	4.7836999999999996e-05
1.637	0.0510784	0.0001056384	0.0001056384
1.54625	0.0860741	0.000129005	0.000129005
1.45549	0.130293	0.00014038199999999999	0.00014038199999999999
1.3647	0.183518	0.0001391779	0.0001391779
1.27386	0.244258	0.00010659780000000001	0.00010659780000000001
1.18299	0.310311	0.0001118571	0.0001118571
1.09209	0.379463	9.50162e-05	9.50162e-05
1.00118	0.449725	5.6967199999999985e-05	5.6967199999999985e-05
0.910272	0.520947	4.9001299999999994e-05	4.9001299999999994e-05
0.819367	0.593853	5.914049999999999e-05	5.914049999999999e-05
0.728457	0.669183	3.389100000000002e-05	3.389100000000002e-05
0.63752	0.747001	1.5225999999999993e-05	-1.5225999999999993e-05
0.546537	0.823167	3.4297e-05	-3.4297e-05
0.455496	0.891932	0.00010632099999999999	-0.00010632099999999999
0.364371	0.947086	0.000130193	-0.000130193
0.273184	0.982237	8.7877e-06	-8.7877e-06
0.18201	0.998226	5.679599e-05	5.679599e-05
0.0909428	1.002	2.255896e-05	2.255896e-05
0.0	1.002	4.4502720000000005e-06	4.4502720000000005e-06
9.0	1.0	0.0	0.0
8.90909	1.0	0.0	0.0
8.81818	0.997269	0.0	0.0
8.72727	0.983276	0.0	0.0
8.63636	0.950984	0.0	0.0
8.54545	0.898173	0.0	0.0
8.45455	0.830879	0.0	0.0
8.36364	0.755397	0.0	0.0
8.27273	0.677496	0.0	0.0
8.18182	0.601802	0.0	0.0
8.09091	0.528621	0.0	0.0
8.0	0.457222	0.0	0.0
7.90909	0.386875	0.0	0.0
7.81818	0.317479	0.0	0.0
7.72727	0.250879	0.0	0.0
7.63636	0.189284	0.0	0.0
7.54545	0.134906	0.0	0.0
7.45455	0.0894347	0.0	0.0
7.36364	0.0531811	0.0	0.0
7.27273	0.0262209	0.0	0.0
7.18182	0.00864828	0.0	0.0
7.09091	0.000572076	0.0	0.0
7.0	2.57848e-05	0.0	0.0
6.90909	2.57848e-05	0.0	0.0
6.81818	2.57848e-05	0.0	0.0
6.72727	2.57848e-05	0.0	0.0
6.63636	2.57848e-05	0.0	0.0
6.54545	2.57848e-05	0.0	0.0
6.45455	2.57848e-05	0.0	0.0
6.36364	2.57848e-05	0.0	0.0
6.27273	2.57848e-05	0.0	0.0
6.18182	2.57848e-05	0.0	0.0
6.09091	2.57848e-05	0.0	0.0
6.0	2.57848e-05	0.0	0.0
5.90909	2.57848e-05	0.0	0.0
5.81818	2.57848e-05	0.0	0.0
5.72727	2.57848e-05	0.0	0.0
5.63636	2.57848e-05	0.0	0.0
5.54545	2.57848e-05	0.0	0.0
5.45455	2.57848e-05	0.0	0.0
5.36364	2.57848e-05	0.0	0.0
5.27273	2.57848e-05	0.0	0.0
5.18182	2.57848e-05	0.0	0.0
5.09091	2.57848e-05	0.0	0.0
5.0	2.57848e-05	0.0	0.0
4.90909	2.57848e-05	0.0	0.0
4.81818	2.57848e-05	0.0	0.0
4.72727	2.57848e-05	0.0	0.0
4.63636	2.57848e-05	0.0	0.0
4.54545	2.57848e-05	0.0	0.0
4.45455	2.57848e-05	0.0	0.0
4.36364	2.57848e-05	0.0	0.0
4.27273	2.57848e-05	0.0	0.0
4.18182	2.57848e-05	0.0	0.0
4.09091	2.57848e-05	0.0	0.0
4.0	2.57848e-05	0.0	0.0
3.90909	2.57848e-05	0.0	0.0
3.81818	2.57848e-05	0.0	0.0
3.72727	2.57848e-05	0.0	0.0
3.63636	2.57848e-05	0.0	0.0
3.54545	2.57848e-05	0.0	0.0
3.45455	2.57848e-05	0.0	0.0
3.36364	2.57848e-05	0.0	0.0
3.27273	2.57848e-05	0.0	0.0
3.18182	2.57848e-05	0.0	0.0
3.09091	2.57848e-05	0.0	0.0
3.0	2.57848e-05	0.0	0.0
2.90909	2.57848e-05	0.0	0.0
2.81818	2.57848e-05	0.0	0.0
2.72727	2.57848e-05	0.0	0.0
2.63636	2.57848e-05	0.0	0.0
2.54545	2.57848e-05	0.0	0.0
2.45455	2.57848e-05	0.0	0.0
2.36364	2.57848e-05	0.0	0.0
2.27273	2.57848e-05	0.0	0.0
2.18182	2.57848e-05	0.0	0.0
2.09091	2.57848e-05	0.0	0.0
2.0	2.57848e-05	0.0	0.0
1.90909	0.000226963	0.0	0.0
1.81818	0.00707279	0.0	0.0
1.72727	0.0234272	0.0	0.0
1.63636	0.0491814	0.0	0.0
1.54545	0.0842412	0.0	0.0
1.45455	0.128531	0.0	0.0
1.36364	0.181823	0.0	0.0
1.27273	0.242611	0.0	0.0
1.18182	0.30869	0.0	0.0
1.09091	0.37785	0.0	0.0
1.0	0.44811	0.0	0.0
0.909091	0.519333	0.0	0.0
0.818182	0.592242	0.0	0.0
0.727273	0.667571	0.0	0.0
0.636364	0.745369	0.0	0.0
0.545455	0.821486	0.0	0.0
0.454545	0.890173	0.0	0.0
0.363636	0.945226	0.0	0.0
0.272727	0.98029	0.0	0.0
0.181818	0.996235	0.0	0.0
0.0909091	1.0	0.0	0.0
0.0	1.0	0.0	0.0
9.0	3.036	0.0	0.0
8.90909	3.036	0.0	0.0
8.81818	3.036	0.0	0.0
8.72727	3.036	0.0	0.0
8.63636	3.036	0.0	0.0
8.54545	3.036	0.0	0.0
8.45455	3.036	0.0	0.0
8.36364	3.036	0.0	0.0
8.27273	3.036	0.0	0.0
8.18182	3.036	0.0	0.0
8.09091	3.036	0.0	0.0
8.0	3.036	0.0	0.0
7.90909	3.036	0.0	0.0
7.81818	3.036	0.0	0.0
7.72727	3.036	0.0	0.0
7.63636	3.036	0.0	0.0
7.54545	3.036	0.0	0.0
7.45455	3.036	0.0	0.0
7.36364	3.036	0.0	0.0
7.27273	3.036	0.0	0.0
7.18182	3.036	0.0	0.0
7.09091	3.036	0.0	0.0
7.0	3.036	0.0	0.0
6.90909	3.036	0.0	0.0
6.81818	3.036	0.0	0.0
6.72727	3.036	0.0	0.0
6.63636	3.036	0.0	0.0
6.54545	3.036	0.0	0.0
6.45455	3.036	0.0	0.0
6.36364	3.036	0.0	0.0
6.27273	3.036	0.0	0.0
6.18182	3.036	0.0	0.0
6.09091	3.036	0.0	0.0
6.0	3.036	0.0	0.0
5.90909	3.036	0.0	0.0
5.81818	3.036	0.0	0.0
5.72727	3.036	0.0	0.0
5.63636	3.036	0.0	0.0
5.54545	3.036	0.0	0.0
5.45455	3.036	0.0	0.0
5.36364	3.036	0.0	0.0
5.27273	3.036	0.0	0.0
5.18182	3.036	0.0	0.0
5.09091	3.036	0.0	0.0
5.0	3.036	0.0	0.0
4.90909	3.036	0.0	0.0
4.81818	3.036	0.0	0.0
4.72727	3.036	0.0	0.0
4.63636	3.036	0.0	0.0
4.54545	3.036	0.0	0.0
4.45455	3.036	0.0	0.0
4.36364	3.036	0.0	0.0
4.27273	3.036	0.0	0.0
4.18182	3.036	0.0	0.0
4.09091	3.036	0.0	0.0
4.0	3.036	0.0	0.0
3.90909	3.036	0.0	0.0
3.81818	3.036	0.0	0.0
3.72727	3.036	0.0	0.0
3.63636	3.036	0.0	0.0
3.54545	3.036	0.0	0.0
3.45455	3.036	0.0	0.0
3.36364	3.036	0.0	0.0
3.27273	3.036	0.0	0.0
3.18182	3.036	0.0	0.0
3.09091	3.036	0.0	0.0
3.0	3.036	0.0	0.0
2.90909	3.036	0.0	0.0
2.81818	3.036	0.0	0.0
2.72727	3.036	0.0	0.0
2.63636	3.036	0.0	0.0
2.54545	3.036	0.0	0.0
2.45455	3.036	0.0	0.0
2.36364	3.036	0.0	0.0
2.27273	3.036	0.0	0.0
2.18182	3.036	0.0	0.0
2.09091	3.036	0.0	0.0
2.0	3.036	0.0	0.0
1.90909	3.036	0.0	0.0
1.81818	3.036	0.0	0.0
1.72727	3.036	0.0	0.0
1.63636	3.036	0.0	0.0
1.54545	3.036	0.0	0.0
1.45455	3.036	0.0	0.0
1.36364	3.036	0.0	0.0
1.27273	3.036	0.0	0.0
1.18182	3.036	0.0	0.0
1.09091	3.036	0.0	0.0
1.0	3.036	0.0	0.0
0.909091	3.036	0.0	0.0
0.818182	3.036	0.0	0.0
0.727273	3.036	0.0	0.0
0.636364	3.036	0.0	0.0
0.545455	3.036	0.0	0.0
0.454545	3.036	0.0	0.0
0.363636	3.036	0.0	0.0
0.272727	3.036	0.0	0.0
0.181818	3.036	0.0	0.0
0.0909091	3.036	0.0	0.0
0.0	3.036	0.0	0.0
9.0	3.032	5.551289999999999e-07	-5.551289999999999e-07
8.90909	3.032	3.30477e-07	-3.30477e-07
8.81818	3.032	2.560652e-07	-2.560652e-07
8.72727	3.032	3.9632229999999997e-07	-3.9632229999999997e-07
8.63636	3.032	4.1561500000000003e-07	-4.1561500000000003e-07
8.54545	3.032	4.27035e-07	-4.27035e-07
8.45455	3.032	3.56159e-07	-3.56159e-07
8.36364	3.032	2.6233599999999995e-07	-2.6233599999999995e-07
8.27273	3.032	1.897549999999999e-07	-1.897549999999999e-07
8.18182	3.032	1.8629000000000017e-07	-1.8629000000000017e-07
8.09091	3.032	2.4349e-07	-2.4349e-07
8.0	3.032	3.0571000000000016e-07	-3.0571000000000016e-07
7.90909	3.032	3.6136e-07	-3.6136e-07
7.81818	3.032	3.234299999999999e-07	-3.234299999999999e-07
7.72727	3.032	2.0302999999999999e-07	-2.0302999999999999e-07
7.63636	3.032	7.69400000000001e-08	-7.69400000000001e-08
7.54545	3.032	4.883000000000005e-08	4.883000000000005e-08
7.45455	3.032	8.000999999999993e-08	8.000999999999993e-08
7.36364	3.032	2.218999999999991e-08	2.218999999999991e-08
7.27273	3.032	3.5260000000000066e-08	-3.5260000000000066e-08
7.18182	3.032	8.979000000000012e-08	-8.979000000000012e-08
7.09091	3.032	6.877999999999996e-08	-6.877999999999996e-08
7.0	3.032	3.1600000000000045e-08	3.1600000000000045e-08
6.90909	3.032	1.350199999999999e-07	1.350199999999999e-07
6.81818	3.032	2.388799999999998e-07	2.388799999999998e-07
6.72727	3.032	2.8739899999999997e-07	2.8739899999999997e-07
6.63636	3.032	2.5682000000000005e-07	2.5682000000000005e-07
6.54545	3.032	2.1468400000000012e-07	2.1468400000000012e-07
6.45455	3.032	1.8548799999999995e-07	1.8548799999999995e-07
6.36364	3.032	1.9617799999999995e-07	1.9617799999999995e-07
6.27273	3.032	2.49366e-07	2.49366e-07
6.18182	3.032	3.1531499999999996e-07	3.1531499999999996e-07
6.09091	3.032	3.8452199999999995e-07	3.8452199999999995e-07
6.0	3.032	4.231940000000001e-07	4.231940000000001e-07
5.90909	3.032	4.2862099999999996e-07	4.2862099999999996e-07
5.81818	3.032	4.2877600000000005e-07	4.2877600000000005e-07
5.72727	3.032	4.31204e-07	4.31204e-07
5.63636	3.032	4.48505e-07	4.48505e-07
5.54545	3.032	4.85765e-07	4.85765e-07
5.45455	3.032	5.12693e-07	5.12693e-07
5.36364	3.032	5.2175e-07	5.2175e-07
5.27273	3.032	5.308977e-07	5.308977e-07
5.18182	3.032	5.570365e-07	5.570365e-07
5.09091	3.032	5.9309903e-07	5.9309903e-07
5.0	3.032	6.286315e-07	6.286315e-07
4.90909	3.032	6.624602e-07	6.624602e-07
4.81818	3.032	6.65812e-07	6.65812e-07
4.72727	3.032	6.35563e-07	6.35563e-07
4.63636	3.032	5.96041e-07	5.96041e-07
4.54545	3.032	5.4964e-07	5.4964e-07
4.45455	3.032	5.38465e-07	5.38465e-07
4.36364	3.032	5.6241e-07	5.6241e-07
4.27273	3.032	5.70174e-07	5.70174e-07
4.18182	3.032	5.82175e-07	5.82175e-07
4.09091	3.032	5.52188e-07	5.52188e-07
4.0	3.032	4.5192810000000004e-07	4.5192810000000004e-07
3.90909	3.032	3.37417e-07	3.37417e-07
3.81818	3.032	2.1888200000000001e-07	2.1888200000000001e-07
3.72727	3.032	1.4662799999999998e-07	1.4662799999999998e-07
3.63636	3.032	1.4978300000000004e-07	1.4978300000000004e-07
3.54545	3.032	1.67982e-07	1.67982e-07
3.45455	3.032	1.7634900000000004e-07	1.7634900000000004e-07
3.36364	3.032	1.40672e-07	1.40672e-07
3.27273	3.032	3.518900000000001e-08	3.518900000000001e-08
3.18182	3.032	1.0742099999999997e-07	-1.0742099999999997e-07
3.09091	3.032	2.4664099999999997e-07	-2.4664099999999997e-07
3.0	3.032	3.43616e-07	-3.43616e-07
2.90909	3.032	3.5863100000000006e-07	-3.5863100000000006e-07
2.81818	3.032	3.18664e-07	-3.18664e-07
2.72727	3.032	2.8161399999999994e-07	-2.8161399999999994e-07
2.63636	3.032	2.78313e-07	-2.78313e-07
2.54545	3.032	3.5363699999999995e-07	-3.5363699999999995e-07
2.45455	3.032	4.757059999999999e-07	-4.757059999999999e-07
2.36364	3.032	5.885270000000001e-07	-5.885270000000001e-07
2.27273	3.032	6.6699e-07	-6.6699e-07
2.18182	3.032	6.602869999999999e-07	-6.602869999999999e-07
2.09091	3.032	6.00982e-07	-6.00982e-07
2.0	3.032	5.417419999999999e-07	-5.417419999999999e-07
1.90909	3.032	4.87566e-07	-4.87566e-07
1.81818	3.032	4.94389e-07	-4.94389e-07
1.72727	3.032	5.555220000000001e-07	-5.555220000000001e-07
1.63636	3.032	6.055310000000001e-07	-6.055310000000001e-07
1.54545	3.032	6.378e-07	-6.378e-07
1.45455	3.032	6.132969999999999e-07	-6.132969999999999e-07
1.36364	3.032	5.43265e-07	-5.43265e-07
1.27273	3.032	4.829309999999999e-07	-4.829309999999999e-07
1.18182	3.032	4.30007e-07	-4.30007e-07
1.09091	3.032	4.0667300000000006e-07	-4.0667300000000006e-07
1.0	3.032	4.0820799999999987e-07	-4.0820799999999987e-07
0.909091	3.032	3.9740999999999996e-07	-3.9740999999999996e-07
0.818182	3.032	3.775349999999999e-07	-3.775349999999999e-07
0.727273	3.032	3.4852300000000003e-07	-3.4852300000000003e-07
0.636364	3.032	3.075719999999999e-07	-3.075719999999999e-07
0.545455	3.032	2.91999e-07	-2.91999e-07
0.454545	3.032	2.81402e-07	-2.81402e-07
0.363636	3.032	2.828249999999999e-07	-2.828249999999999e-07
0.272727	3.032	3.1420800000000006e-07	-3.1420800000000006e-07
0.181818	3.032	3.2651200000000003e-07	-3.2651200000000003e-07
0.0909091	3.032	1.0303099999999996e-07	-1.0303099999999996e-07
0.0	3.032	1.1816599999999995e-07	1.1816599999999995e-07
9.0	3.02782	1.7968139999999999e-06	-1.7968139999999999e-06
8.90909	3.02782	1.2349720000000001e-06	-1.2349720000000001e-06
8.81818	3.02782	8.93814e-07	-8.93814e-07
8.72728	3.02781	1.0224659999999999e-06	-1.0224659999999999e-06
8.63637	3.02779	9.340789999999999e-07	-9.340789999999999e-07
8.54546	3.02777	9.536199999999998e-07	-9.536199999999998e-07
8.45455	3.02776	8.3394e-07	-8.3394e-07
8.36363	3.02774	7.0351e-07	-7.0351e-07
8.27271	3.02772	6.312900000000004e-07	-6.312900000000004e-07
8.1818	3.02769	5.301100000000001e-07	-5.301100000000001e-07
8.09088	3.02767	4.811700000000002e-07	-4.811700000000002e-07
7.99997	3.02765	4.915700000000001e-07	-4.915700000000001e-07
7.90905	3.02763	4.9853e-07	-4.9853e-07
7.81814	3.02761	3.590399999999997e-07	-3.590399999999997e-07
7.72723	3.0276	1.9180999999999944e-07	-1.9180999999999944e-07
7.63631	3.02758	1.2963999999999983e-07	-1.2963999999999983e-07
7.5454	3.02756	2.056000000000002e-08	-2.056000000000002e-08
7.45449	3.02754	1.0185999999999956e-07	1.0185999999999956e-07
7.36358	3.02752	1.4146e-07	1.4146e-07
7.27268	3.02751	1.7638e-07	1.7638e-07
7.18177	3.02749	1.6754999999999978e-07	1.6754999999999978e-07
7.09086	3.02747	2.1834000000000035e-07	2.1834000000000035e-07
6.99996	3.02746	3.4026000000000053e-07	3.4026000000000053e-07
6.90905	3.02744	3.930899999999998e-07	3.930899999999998e-07
6.81815	3.02743	4.934000000000002e-07	4.934000000000002e-07
6.72724	3.02742	6.241500000000006e-07	6.241500000000006e-07
6.63633	3.0274	6.518800000000004e-07	6.518800000000004e-07
6.54543	3.02739	6.831100000000001e-07	6.831100000000001e-07
6.45452	3.02738	7.7547e-07	7.7547e-07
6.36361	3.02737	8.813400000000002e-07	8.813400000000002e-07
6.27271	3.02736	9.485599999999999e-07	9.485599999999999e-07
6.1818	3.02735	1.01758e-06	1.01758e-06
6.09089	3.02735	1.1535699999999999e-06	1.1535699999999999e-06
5.99998	3.02734	1.2729799999999998e-06	1.2729799999999998e-06
5.90908	3.02733	1.37067e-06	1.37067e-06
5.81817	3.02733	1.47198e-06	1.47198e-06
5.72726	3.02732	1.5570900000000002e-06	1.5570900000000002e-06
5.63635	3.02732	1.6577750000000002e-06	1.6577750000000002e-06
5.54544	3.02731	1.770377e-06	1.770377e-06
5.45454	3.02731	1.843288e-06	1.843288e-06
5.36363	3.0273	1.888933e-06	1.888933e-06
5.27272	3.0273	1.963423e-06	1.963423e-06
5.18181	3.0273	2.091345e-06	2.091345e-06
5.0909	3.0273	2.217188e-06	2.217188e-06
5.0	3.02729	2.3126479999999997e-06	2.3126479999999997e-06
4.90909	3.02729	2.380585e-06	2.380585e-06
4.81818	3.02729	2.3918389999999997e-06	2.3918389999999997e-06
4.72727	3.02729	2.368839e-06	2.368839e-06
4.63636	3.02729	2.362129e-06	2.362129e-06
4.54545	3.02729	2.34019e-06	2.34019e-06
4.45455	3.02729	2.32566e-06	2.32566e-06
4.36364	3.02729	2.307143e-06	2.307143e-06
4.27273	3.02729	2.180879e-06	2.180879e-06
4.18182	3.02729	2.052419e-06	2.052419e-06
4.09091	3.02729	1.926973e-06	1.926973e-06
4.0	3.02729	1.7132408000000002e-06	1.7132408000000002e-06
3.9091	3.0273	1.511662e-06	1.511662e-06
3.81819	3.0273	1.308251e-06	1.308251e-06
3.72728	3.0273	1.0928400000000002e-06	1.0928400000000002e-06
3.63637	3.02731	9.638800000000003e-07	9.638800000000003e-07
3.54546	3.02731	8.240499999999998e-07	8.240499999999998e-07
3.45456	3.02731	6.126999999999999e-07	6.126999999999999e-07
3.36365	3.02732	3.721499999999999e-07	3.721499999999999e-07
3.27274	3.02732	1.5298999999999978e-07	1.5298999999999978e-07
3.18183	3.02733	1.1007000000000003e-07	-1.1007000000000003e-07
3.09092	3.02733	3.682600000000001e-07	-3.682600000000001e-07
3.00002	3.02734	5.894299999999998e-07	-5.894299999999998e-07
2.90911	3.02734	7.564300000000001e-07	-7.564300000000001e-07
2.8182	3.02735	8.5143e-07	-8.5143e-07
2.72729	3.02736	9.810499999999997e-07	-9.810499999999997e-07
2.63639	3.02737	1.1272200000000001e-06	-1.1272200000000001e-06
2.54548	3.02738	1.2971899999999998e-06	-1.2971899999999998e-06
2.45457	3.02739	1.51152e-06	-1.51152e-06
2.36367	3.0274	1.70077e-06	-1.70077e-06
2.27276	3.02741	1.8003099999999998e-06	-1.8003099999999998e-06
2.18185	3.02743	1.85994e-06	-1.85994e-06
2.09095	3.02744	1.8696300000000003e-06	-1.8696300000000003e-06
2.00004	3.02745	1.88599e-06	-1.88599e-06
1.90914	3.02747	1.8932099999999998e-06	-1.8932099999999998e-06
1.81823	3.02748	1.9011500000000004e-06	-1.9011500000000004e-06
1.72733	3.0275	1.95118e-06	-1.95118e-06
1.63642	3.02752	1.93153e-06	-1.93153e-06
1.54551	3.02754	1.9130800000000002e-06	-1.9130800000000002e-06
1.4546	3.02755	1.8980599999999994e-06	-1.8980599999999994e-06
1.36369	3.02757	1.8104599999999996e-06	-1.8104599999999996e-06
1.27278	3.02759	1.7488700000000003e-06	-1.7488700000000003e-06
1.18186	3.02761	1.6904300000000003e-06	-1.6904300000000003e-06
1.09095	3.02763	1.6062799999999996e-06	-1.6062799999999996e-06
1.00003	3.02765	1.5477599999999996e-06	-1.5477599999999996e-06
0.909117	3.02767	1.4851e-06	-1.4851e-06
0.818202	3.02769	1.42244e-06	-1.42244e-06
0.727287	3.02771	1.35627e-06	-1.35627e-06
0.63637	3.02773	1.27337e-06	-1.27337e-06
0.545454	3.02775	1.22549e-06	-1.22549e-06
0.454539	3.02777	1.1718799999999998e-06	-1.1718799999999998e-06
0.363628	3.02779	1.1570800000000002e-06	-1.1570800000000002e-06
0.272721	3.0278	1.22225e-06	-1.22225e-06
0.181815	3.02781	1.2348399999999999e-06	-1.2348399999999999e-06
0.0909091	3.02782	7.30325e-07	-7.30325e-07
0.0	3.02782	2.4352e-07	-2.4352e-07
9.0	3.02345	3.70886e-06	-3.70886e-06
8.90909	3.02346	2.7396799999999997e-06	-2.7396799999999997e-06
8.81819	3.02345	1.9522963e-06	-1.9522963e-06
