Points:0	Points:1	abs_DELTA_U0	DELTA_U0
7.17618	0.0640364	0.002484282	0.002484282
7.08711	0.053779	0.0026191020000000003	0.0026191020000000003
6.99735	0.0496597	0.002846872	0.002846872
6.90699	0.0474006	0.0031157478	0.0031157478
6.81644	0.0458676	0.0033693106800000002	0.0033693106800000002
6.72579	0.0447075	0.003593668	0.003593668
6.63509	0.0437994	0.0037961759999999996	0.0037961759999999996
6.54435	0.0430585	0.0039794060000000004	0.0039794060000000004
6.45358	0.0424493	0.004132101	0.004132101
6.36279	0.04194	0.00426032	0.00426032
6.27198	0.0415098	0.004366628	0.004366628
6.18116	0.0411389	0.004454588	0.004454588
6.09033	0.0408211	0.004544398	0.004544398
5.99948	0.0405443	0.00462918	0.00462918
5.90863	0.0403043	0.00469394	0.00469394
5.81778	0.0400954	0.00474575	0.00474575
5.72691	0.0399126	0.00479507	0.00479507
5.63605	0.0397543	0.0048349099999999996	0.0048349099999999996
5.54518	0.0396165	0.00485718	0.00485718
5.4543	0.0394959	0.00486616	0.00486616
5.36342	0.0393918	0.0048687999999999995	0.0048687999999999995
5.27254	0.039301	0.00486694	0.00486694
5.18166	0.0392236	0.0048601600000000005	0.0048601600000000005
5.09078	0.0391576	0.00484015	0.00484015
4.99989	0.039103	0.00480072	0.00480072
4.909	0.0390583	0.0047554599999999995	0.0047554599999999995
4.81811	0.0390235	0.00470786	0.00470786
4.72722	0.0389969	0.0046606	0.0046606
4.63633	0.0389798	0.004605574	0.004605574
4.54544	0.0389704	0.004526963	0.004526963
4.45455	0.0389698	0.004422001	0.004422001
4.36366	0.0389777	0.004298189	0.004298189
4.27277	0.0389944	0.004164864999999999	0.004164864999999999
4.18189	0.0390197	0.004016136	0.004016136
4.091	0.0390546	0.003855295	0.003855295
4.00011	0.0390981	0.00369403	0.00369403
3.90922	0.0391525	0.0035215	0.0035215
3.81834	0.0392166	0.0033305699999999997	0.0033305699999999997
3.72746	0.0392929	0.00313455	0.00313455
3.63657	0.0393818	0.0029381	0.0029381
3.5457	0.0394855	0.00273041	0.00273041
3.45482	0.0396042	0.0024970100000000005	0.0024970100000000005
3.36395	0.0397412	0.00224121	0.00224121
3.27308	0.0398968	0.00197342	0.00197342
3.18222	0.040076	0.0017008200000000005	0.0017008200000000005
3.09136	0.0402802	0.0014130700000000006	0.0014130700000000006
3.00051	0.0405152	0.0011059800000000003	0.0011059800000000003
2.90967	0.0407874	0.0007913800000000004	0.0007913800000000004
2.81883	0.0411017	0.0004607599999999993	0.0004607599999999993
2.72801	0.0414656	0.00013323999999999975	0.00013323999999999975
2.6372	0.0418921	0.00017861000000000005	-0.00017861000000000005
2.54641	0.0423907	0.00048077999999999923	-0.00048077999999999923
2.45564	0.0429891	0.0007569100000000004	-0.0007569100000000004
2.36489	0.0437028	0.0010025	-0.0010025
2.27418	0.0445863	0.00122099	-0.00122099
2.18353	0.0456985	0.0014123900000000003	-0.0014123900000000003
2.09296	0.0471833	0.00155702	-0.00155702
2.00256	0.0492958	0.0016604100000000002	-0.0016604100000000002
1.9127	0.0529856	0.0017289399999999996	-0.0017289399999999996
1.82357	0.0622938	0.0017726799999999996	-0.0017726799999999996
1.73465	0.0794685	0.0018068999999999997	-0.0018068999999999997
1.64556	0.10503	0.0018104500000000003	-0.0018104500000000003
1.55613	0.139123	0.0017618500000000001	-0.0017618500000000001
1.46622	0.18186	0.0016576399999999997	-0.0016576399999999997
1.37563	0.233026	0.00155266	-0.00155266
1.28441	0.291452	0.0014479899999999997	-0.0014479899999999997
1.19276	0.355209	0.0013164700000000001	-0.0013164700000000001
1.10096	0.422197	0.0011537299999999997	-0.0011537299999999997
1.00929	0.490665	0.0009287700000000002	-0.0009287700000000002
0.917791	0.560316	0.0006762799999999998	-0.0006762799999999998
0.826317	0.631709	0.00039995000000000005	-0.00039995000000000005
0.734706	0.705399	0.00017038000000000014	-0.00017038000000000014
0.642416	0.781029	6.16900000000001e-05	6.16900000000001e-05
0.549749	0.854615	0.0003553200000000001	0.0003553200000000001
0.45692	0.920455	0.0005088	0.0005088
0.364239	0.972583	0.001617173	-0.001617173
0.27275	1.00628	0.005197480000000001	-0.005197480000000001
0.181807	1.02266	0.00664594	-0.00664594
0.0909068	1.02792	0.006342259999999999	-0.006342259999999999
0.0	1.02792	0.006028099999999998	-0.006028099999999998
9.0	1.02477	0.005547199999999999	-0.005547199999999999
8.90909	1.0248	0.0041843	-0.0041843
8.81816	1.02065	0.0006541000000000012	-0.0006541000000000012
8.72718	1.00601	0.0029640999999999973	0.0029640999999999973
8.63553	0.974981	0.0048384	0.0048384
8.5432	0.924429	0.004818799999999998	0.004818799999999998
8.45051	0.859487	0.0044480000000000006	0.0044480000000000006
8.35796	0.786125	0.004066229999999999	0.004066229999999999
8.26587	0.710034	0.0034706599999999995	0.0034706599999999995
8.1742	0.635806	0.0032839900000000005	0.0032839900000000005
8.08278	0.56391	0.00319267	0.00319267
7.99135	0.493826	0.00309159	0.00309159
7.89979	0.424989	0.0029836399999999996	0.0029836399999999996
7.80808	0.357378	0.00285613	0.00285613
7.71652	0.292759	0.0027316399999999996	0.0027316399999999996
7.62531	0.233209	0.0026233800000000002	0.0026233800000000002
7.53467	0.180734	0.002519389	0.002519389
7.44467	0.13676	0.00242548	0.00242548
7.35511	0.101477	0.002328363	0.002328363
7.26589	0.0748623	0.002258164	0.002258164
7.17683	0.0567613	0.0022660227999999998	0.0022660227999999998
7.08765	0.0468416	0.0023824436	0.0023824436
6.99779	0.0432175	0.0026085322	0.0026085322
6.90734	0.0412981	0.0028828786	0.0028828786
6.81672	0.0400018	0.003140037	0.003140037
6.72603	0.0390208	0.00336508	0.00336508
6.6353	0.0382533	0.003567908	0.003567908
6.54453	0.0376268	0.0037530099999999998	0.0037530099999999998
6.45374	0.0371118	0.003905823	0.003905823
6.36293	0.036681	0.004033724	0.004033724
6.2721	0.0363173	0.0041413430000000005	0.0041413430000000005
6.18127	0.0360035	0.004231802	0.004231802
6.09042	0.0357347	0.004325362	0.004325362
5.99957	0.0355004	0.00441427	0.00441427
5.90871	0.0352974	0.00448279	0.00448279
5.81784	0.0351206	0.00453782	0.00453782
5.72697	0.0349658	0.0045899899999999995	0.0045899899999999995
5.6361	0.0348318	0.00463282	0.00463282
5.54522	0.0347152	0.00465766	0.00465766
5.45434	0.0346131	0.00466909	0.00466909
5.36346	0.034525	0.00467609	0.00467609
5.27257	0.0344481	0.00468066	0.00468066
5.18168	0.0343826	0.00467961	0.00467961
5.0908	0.0343267	0.00466275	0.00466275
4.99991	0.0342805	0.00462806	0.00462806
4.90902	0.0342426	0.00459089	0.00459089
4.81812	0.0342132	0.0045505400000000005	0.0045505400000000005
4.72723	0.0341906	0.00451081	0.00451081
4.63634	0.0341761	0.0044637719999999995	0.0044637719999999995
4.54545	0.0341682	0.004390719	0.004390719
4.45455	0.0341677	0.004291245999999999	0.004291245999999999
4.36366	0.0341744	0.0041742381	0.0041742381
4.27277	0.0341884	0.004048105000000001	0.004048105000000001
4.18187	0.0342099	0.003905064	0.003905064
4.09098	0.0342394	0.0037515979999999997	0.0037515979999999997
4.00009	0.0342763	0.00359956	0.00359956
3.9092	0.0343223	0.00343368	0.00343368
3.81831	0.0343766	0.00324929	0.00324929
3.72743	0.0344413	0.00306115	0.00306115
3.63654	0.0345165	0.0028714699999999997	0.0028714699999999997
3.54566	0.0346043	0.00267054	0.00267054
3.45478	0.0347048	0.00244388	0.00244388
3.3639	0.0348208	0.0021928299999999998	0.0021928299999999998
3.27302	0.0349525	0.00193158	0.00193158
3.18215	0.0351042	0.0016689400000000003	0.0016689400000000003
3.09129	0.0352769	0.00138996	0.00138996
3.00043	0.0354758	0.0010902400000000001	0.0010902400000000001
2.90957	0.0357062	0.00078326	0.00078326
2.81873	0.035972	0.0004589700000000004	0.0004589700000000004
2.72789	0.0362799	0.00013806999999999969	0.00013806999999999969
2.63706	0.0366407	0.00016655000000000055	-0.00016655000000000055
2.54625	0.0370623	0.0004642400000000003	-0.0004642400000000003
2.45546	0.0375684	0.0007357800000000001	-0.0007357800000000001
2.36469	0.0381716	0.0009754999999999998	-0.0009754999999999998
2.27394	0.0389185	0.0011903700000000005	-0.0011903700000000005
2.18325	0.0398584	0.0013792499999999994	-0.0013792499999999994
2.09262	0.0411146	0.0015248199999999996	-0.0015248199999999996
2.00214	0.0429061	0.00163489	-0.00163489
1.91218	0.04611	0.0017116099999999997	-0.0017116099999999997
1.82294	0.0550486	0.0017621200000000003	-0.0017621200000000003
1.73389	0.0720531	0.0018016299999999998	-0.0018016299999999998
1.6447	0.0975813	0.00180678	-0.00180678
1.5552	0.131748	0.0017582300000000004	-0.0017582300000000004
1.46525	0.17465	0.00165213	-0.00165213
1.3747	0.226076	0.00154483	-0.00154483
1.28356	0.284822	0.0014295400000000004	-0.0014295400000000004
1.19201	0.34892	0.00128372	-0.00128372
1.10032	0.416243	0.00111357	-0.00111357
1.00874	0.484997	0.0008798199999999999	-0.0008798199999999999
0.917307	0.554901	0.0006206199999999999	-0.0006206199999999999
0.825899	0.626539	0.0003433100000000001	-0.0003433100000000001
0.734372	0.700499	0.00011574000000000003	-0.00011574000000000003
0.642233	0.776493	0.00011220999999999996	0.00011220999999999996
0.549741	0.850513	0.00039962000000000005	0.00039962000000000005
0.457072	0.916839	0.00067763	0.00067763
0.36449	0.969441	0.0011629470000000001	-0.0011629470000000001
0.272944	1.00337	0.00480997	-0.00480997
0.181888	1.0197	0.006699290000000001	-0.006699290000000001
0.0909104	1.02477	0.006739730000000001	-0.006739730000000001
0.0	1.02477	0.0065529	-0.0065529
9.0	1.02176	0.00606629	-0.00606629
8.90909	1.02179	0.0051064000000000005	-0.0051064000000000005
8.81809	1.01785	0.0021403000000000012	-0.0021403000000000012
8.72701	1.00329	0.0016161999999999982	0.0016161999999999982
8.63531	0.972026	0.0040257	0.0040257
8.54306	0.921049	0.004433100000000001	0.004433100000000001
8.45053	0.855653	0.0042550999999999995	0.0042550999999999995
8.35815	0.781876	0.00387033	0.00387033
8.2662	0.705444	0.003256669999999999	0.003256669999999999
8.17463	0.630947	0.003074480000000001	0.003074480000000001
8.08328	0.558819	0.003011380000000001	0.003011380000000001
7.99191	0.488499	0.00292932	0.00292932
7.90043	0.419391	0.00283779	0.00283779
7.80884	0.351468	0.0027257500000000003	0.0027257500000000003
7.71738	0.286521	0.00260772	0.00260772
7.62625	0.226659	0.00250171	0.00250171
7.53564	0.173921	0.00239303	0.00239303
7.44561	0.129767	0.0022809410000000003	0.0022809410000000003
7.35598	0.0943929	0.002160167	0.002160167
7.26664	0.0677864	0.0020624162	0.0020624162
7.17746	0.0498248	0.0020412943	0.0020412943
7.08816	0.0402304	0.002136907	0.002136907
6.99819	0.0370936	0.002358256	0.002358256
6.90767	0.0354993	0.00263396	0.00263396
6.81699	0.0344271	0.0028917920000000002	0.0028917920000000002
6.72626	0.0336155	0.003116256	0.003116256
6.63549	0.0329807	0.003317426	0.003317426
6.5447	0.0324621	0.0035016839999999997	0.0035016839999999997
6.45388	0.0320358	0.003652586	0.003652586
6.36306	0.0316792	0.003778624	0.003778624
6.27222	0.031378	0.003885934	0.003885934
6.18137	0.031118	0.003977696	0.003977696
6.09051	0.0308954	0.00407302	0.00407302
5.99965	0.0307012	0.00416333	0.00416333
5.90878	0.0305329	0.00423336	0.00423336
5.8179	0.0303864	0.00429007	0.00429007
5.72703	0.0302581	0.00434379	0.00434379
5.63615	0.030147	0.0043885899999999995	0.0043885899999999995
5.54526	0.0300503	0.0044154	0.0044154
5.45438	0.0299657	0.00442897	0.00442897
5.36349	0.0298926	0.00444036	0.00444036
5.2726	0.0298288	0.0044510999999999995	0.0044510999999999995
5.18171	0.0297745	0.00445553	0.00445553
5.09082	0.0297281	0.0044416	0.0044416
4.99992	0.0296898	0.004411399999999999	0.004411399999999999
4.90903	0.0296584	0.00438238	0.00438238
4.81813	0.029634	0.00434941	0.00434941
4.72724	0.0296153	0.004316977	0.004316977
4.63634	0.0296032	0.004277592	0.004277592
4.54545	0.0295966	0.004210509	0.004210509
4.45455	0.0295962	0.00411705	0.00411705
4.36366	0.0296018	0.0040072213	0.0040072213
4.27276	0.0296135	0.003889111	0.003889111
4.18186	0.0296313	0.0037523989999999996	0.0037523989999999996
4.09097	0.0296558	0.003606242	0.003606242
4.00008	0.0296863	0.0034633100000000003	0.0034633100000000003
3.90918	0.0297245	0.00330484	0.00330484
3.81829	0.0297695	0.0031281900000000003	0.0031281900000000003
3.7274	0.0298232	0.0029481300000000006	0.0029481300000000006
3.63651	0.0298855	0.0027655699999999997	0.0027655699999999997
3.54562	0.0299584	0.0025725899999999996	0.0025725899999999996
3.45474	0.0300417	0.0023535699999999997	0.0023535699999999997
3.36385	0.0301379	0.00210797	0.00210797
3.27297	0.030247	0.0018533499999999997	0.0018533499999999997
3.18209	0.0303728	0.00160109	0.00160109
3.09122	0.030516	0.0013311899999999995	0.0013311899999999995
3.00035	0.0306808	0.00103796	0.00103796
2.90949	0.0308717	0.0007381799999999997	0.0007381799999999997
2.81863	0.031092	0.0004206699999999997	0.0004206699999999997
2.72778	0.031347	0.00010666999999999968	0.00010666999999999968
2.63694	0.0316458	0.00019029000000000008	-0.00019029000000000008
2.54611	0.0319948	0.00048275000000000054	-0.00048275000000000054
2.45529	0.0324139	0.0007496899999999999	-0.0007496899999999999
2.36449	0.0329129	0.00098423	-0.00098423
2.27372	0.0335308	0.0011955099999999995	-0.0011955099999999995
2.18298	0.0343081	0.0013782500000000001	-0.0013782500000000001
2.0923	0.0353477	0.0015211599999999997	-0.0015211599999999997
2.00174	0.0368331	0.0016362200000000003	-0.0016362200000000003
1.91168	0.0395599	0.0017177700000000004	-0.0017177700000000004
1.82232	0.0481403	0.0017721800000000004	-0.0017721800000000004
1.73315	0.064987	0.0018110900000000004	-0.0018110900000000004
1.64384	0.0904891	0.0018088499999999994	-0.0018088499999999994
1.55426	0.124733	0.00175558	-0.00175558
1.46428	0.167799	0.0016497299999999999	-0.0016497299999999999
1.37375	0.219477	0.0015393200000000003	-0.0015393200000000003
1.28268	0.278533	0.00141752	-0.00141752
1.19125	0.342957	0.00124841	-0.00124841
1.09966	0.410597	0.00105967	-0.00105967
1.00817	0.479622	0.0008183999999999999	-0.0008183999999999999
0.916798	0.549764	0.00055609	-0.00055609
0.825455	0.62163	0.00028702	-0.00028702
0.734009	0.695842	6.795999999999994e-05	-6.795999999999994e-05
0.642019	0.772176	0.00014948999999999995	0.00014948999999999995
0.5497	0.846601	0.0004186099999999998	0.0004186099999999998
0.457194	0.913384	0.0007866500000000001	0.0007866500000000001
0.364718	0.966441	0.000686132	-0.000686132
0.273123	1.00059	0.0042832700000000005	-0.0042832700000000005
0.181964	1.01688	0.006556860000000001	-0.006556860000000001
0.0909159	1.02176	0.006849170000000001	-0.006849170000000001
0.0	1.02176	0.0067435	-0.0067435
9.0	1.01888	0.006135839999999999	-0.006135839999999999
8.90908	1.01891	0.00566581	-0.00566581
8.81802	1.01517	0.0035247000000000004	-0.0035247000000000004
8.72685	1.00069	0.00011930000000000274	-0.00011930000000000274
8.63513	0.969203	0.0029609999999999984	0.0029609999999999984
8.54295	0.917827	0.0040651	0.0040651
8.45058	0.852006	0.003943400000000001	0.003943400000000001
8.35838	0.777847	0.0035421199999999993	0.0035421199999999993
8.26656	0.701099	0.002935739999999999	0.002935739999999999
8.17509	0.626354	0.0028609200000000003	0.0028609200000000003
8.08381	0.554012	0.00282297	0.00282297
7.99251	0.483473	0.0027226100000000003	0.0027226100000000003
7.90111	0.414112	0.0026491900000000005	0.0026491900000000005
7.80962	0.345896	0.00256739	0.00256739
7.71827	0.280639	0.0024714100000000003	0.0024714100000000003
7.62722	0.220479	0.00237815	0.00237815
7.53663	0.167485	0.002260717	0.002260717
7.44656	0.123153	0.002134184	0.002134184
7.35684	0.0876846	0.0019909324	0.0019909324
7.26739	0.0610776	0.0018644097	0.0018644097
7.17807	0.0432421	0.001813576	0.001813576
7.08864	0.033957	0.00188616	0.00188616
6.99857	0.0312943	0.002097986	0.002097986
6.90797	0.0300081	0.0023690459999999997	0.0023690459999999997
6.81724	0.0291459	0.0026208129999999996	0.0026208129999999996
6.72647	0.0284931	0.002840054	0.002840054
6.63567	0.0279823	0.00303732	0.00303732
6.54485	0.0275648	0.003219323	0.003219323
6.45402	0.0272215	0.003367321	0.003367321
6.36318	0.0269342	0.003489753	0.003489753
6.27232	0.0266916	0.003594244	0.003594244
6.18146	0.0264819	0.003685115	0.003685115
6.09059	0.0263024	0.0037798300000000005	0.0037798300000000005
5.99972	0.0261458	0.00386904	0.00386904
5.90884	0.02601	0.0039385	0.0039385
5.81796	0.0258918	0.00399488	0.00399488
5.72708	0.0257882	0.00404822	0.00404822
5.63619	0.0256986	0.00409292	0.00409292
5.5453	0.0256205	0.00411942	0.00411942
5.45441	0.0255522	0.00413338	0.00413338
5.36352	0.0254932	0.00414756	0.00414756
5.27263	0.0254417	0.0041626200000000006	0.0041626200000000006
5.18173	0.0253978	0.0041711199999999995	0.0041711199999999995
5.09084	0.0253604	0.0041588	0.0041588
4.99994	0.0253294	0.00413234	0.00413234
4.90904	0.025304	0.00411034	0.00411034
4.81814	0.0252843	0.004082544	0.004082544
4.72725	0.0252692	0.00405616	0.00405616
4.63635	0.0252595	0.0040239279999999995	0.0040239279999999995
4.54545	0.0252542	0.0039619749999999995	0.0039619749999999995
4.45455	0.0252538	0.003873984	0.003873984
4.36365	0.0252583	0.0037706685	0.0037706685
4.27275	0.0252678	0.0036600789999999997	0.0036600789999999997
4.18186	0.0252822	0.0035300469999999997	0.0035300469999999997
4.09096	0.0253019	0.0033909530000000004	0.0033909530000000004
4.00006	0.0253266	0.00325654	0.00325654
3.90916	0.0253575	0.0031052199999999997	0.0031052199999999997
3.81827	0.0253938	0.0029361099999999996	0.0029361099999999996
3.72737	0.0254371	0.0027636199999999996	0.0027636199999999996
3.63648	0.0254875	0.00258822	0.00258822
3.54559	0.0255463	0.0024035900000000006	0.0024035900000000006
3.4547	0.0256136	0.0021920100000000003	0.0021920100000000003
3.36381	0.0256913	0.0019514700000000003	0.0019514700000000003
3.27292	0.0257793	0.0017040000000000002	0.0017040000000000002
3.18204	0.0258808	0.00146277	0.00146277
3.09116	0.0259963	0.00120207	0.00120207
3.00028	0.0261293	0.0009162299999999996	0.0009162299999999996
2.90941	0.0262833	0.0006251299999999998	0.0006251299999999998
2.81854	0.0264609	0.00031605999999999995	0.00031605999999999995
2.72767	0.0266665	1.1020000000000474e-05	1.1020000000000474e-05
2.63682	0.0269074	0.0002759700000000004	-0.0002759700000000004
2.54597	0.0271885	0.0005593899999999999	-0.0005593899999999999
2.45514	0.0275261	0.0008154800000000004	-0.0008154800000000004
2.36432	0.0279277	0.0010364400000000005	-0.0010364400000000005
2.27351	0.028425	0.0012347700000000005	-0.0012347700000000005
2.18274	0.0290501	0.00140559	-0.00140559
2.09201	0.0298863	0.00154126	-0.00154126
2.00137	0.0310828	0.0016537400000000003	-0.0016537400000000003
1.91121	0.0333462	0.0017329100000000003	-0.0017329100000000003
1.82173	0.0415837	0.0017845300000000003	-0.0017845300000000003
1.73242	0.0582868	0.0018183199999999996	-0.0018183199999999996
